

Elements

Resources

Network

Sources

Timeline

Profiles

Audits

Console
ready 185.52099999942584 scaling.html:103
1721.1420000003272 10000000 scaling.html:77
1737.1220000004541 10000000 scaling.html:77
1754.9519999993208 10000000 scaling.html:77
1773.9889999993466 10000000 scaling.html:77
1790.01099999914 10000000 scaling.html:77
1805.435000000216 10000000 scaling.html:77
1821.7949999998382 10000000 scaling.html:77
1839.202999999543 10000000 scaling.html:77
1853.9120000004914 10000000 scaling.html:77
1871.0829999999987 10000000 scaling.html:77
1887.3430000003282 10000000 scaling.html:77
1903.8419999997132 10000000 scaling.html:77
1920.1689999990776 10000000 scaling.html:77
1939.55300000016 10000000 scaling.html:77
1953.068999999232 10000000 scaling.html:77
1971.901999999318 10000000 scaling.html:77
1988.4609999990062 10000000 scaling.html:77
2004.5549999995274 10000000 scaling.html:77
2021.4660000001459 10000000 scaling.html:77
2042.9569999996602 10000000 scaling.html:77
2073.199000000386 10000000 scaling.html:77
2089.4329999991896 10000000 scaling.html:77
2105.9279999990395 10000000 scaling.html:77
2123.6470000003465 10000000 scaling.html:77
2137.547000000268 10000000 scaling.html:77
2154.4819999999163 10000000 scaling.html:77
2172.0509999995556 10000000 scaling.html:77
2189.6359999991546 10000000 scaling.html:77
2204.7679999996035 10000000 scaling.html:77
2223.323000000164 10000000 scaling.html:77
2239.451999999801 10000000 scaling.html:77
2257.8249999987747 10000000 scaling.html:77
2275.7910000000265 10000000 scaling.html:77
2294.646999998804 10000000 scaling.html:77
2328.1200000001263 10000000 scaling.html:77
2353.9739999996527 10000000 scaling.html:77
2370.89399999968 10000000 scaling.html:77
2388.96399999976 10000000 scaling.html:77
2406.4539999999397 10000000 scaling.html:77
2423.3299999996234 10000000 scaling.html:77
2437.637999999424 10000000 scaling.html:77
2453.622999999425 10000000 scaling.html:77
2472.0610000003944 10000000 scaling.html:77
2490.1989999998477 10000000 scaling.html:77
2503.649000000223 10000000 scaling.html:77
2520.3380000002653 10000000 scaling.html:77
2537.5420000000304 10000000 scaling.html:77
2556.9830000004004 10000000 scaling.html:77
2571.2139999995998 10000000 scaling.html:77
2588.384999999107 10000000 scaling.html:77
2606.8649999997433 10000000 scaling.html:77
2623.6809999991237 10000000 scaling.html:77
2641.1370000005263 10000000 scaling.html:77
2656.9149999995716 10000000 scaling.html:77
2673.18399999931 10000000 scaling.html:77
2689.331999999922 10000000 scaling.html:77
2705.6739999989077 10000000 scaling.html:77
2723.35799999928 10000000 scaling.html:77
2738.097999999809 10000000 scaling.html:77
2755.5130000000645 10000000 scaling.html:77
2770.452999999179 10000000 scaling.html:77
2787.1109999996406 10000000 scaling.html:77
2804.3959999995423 10000000 scaling.html:77
2820.4549999991286 10000000 scaling.html:77
2837.8759999995964 10000000 scaling.html:77
2855.2509999990434 10000000 scaling.html:77
2872.730999999476 10000000 scaling.html:77
2888.5649999992893 10000000 scaling.html:77
2906.2639999992825 10000000 scaling.html:77
2922.1120000001974 10000000 scaling.html:77
2939.0829999993002 10000000 scaling.html:77
2960.7409999989613 10000000 scaling.html:77
2974.7520000000804 10000000 scaling.html:77
2989.8269999994227 10000000 scaling.html:77
3006.4889999994193 10000000 scaling.html:77
3022.9419999996026 10000000 scaling.html:77
3038.8810000004014 10000000 scaling.html:77
3054.030999999668 10000000 scaling.html:77
3070.4050000003917 10000000 scaling.html:77
3089.3639999994775 10000000 scaling.html:77
3104.981000000407 10000000 scaling.html:77
3121.640999999727 10000000 scaling.html:77
3139.687999999296 10000000 scaling.html:77
3156.5859999991517 10000000 scaling.html:77
3172.8259999999864 10000000 scaling.html:77
3189.76499999917 10000000 scaling.html:77
3206.608000000415 10000000 scaling.html:77
3225.720000000365 10000000 scaling.html:77
3241.329999998925 10000000 scaling.html:77
3258.1979999995383 10000000 scaling.html:77
3275.0880000003235 10000000 scaling.html:77
3288.191999999981 10000000 scaling.html:77
3305.410999999367 10000000 scaling.html:77
3321.672000000035 10000000 scaling.html:77
3338.867999998911 10000000 scaling.html:77
3354.035999998814 10000000 scaling.html:77
3371.0419999988517 10000000 scaling.html:77
3389.1050000001997 10000000 scaling.html:77
3406.208999998853 10000000 scaling.html:77
3424.9299999992218 10000000 scaling.html:77
3439.710999999079 10000000 scaling.html:77
3457.4649999995017 10000000 scaling.html:77
3474.0209999999934 10000000 scaling.html:77
3489.883000000191 10000000 scaling.html:77
3506.5359999989596 10000000 scaling.html:77
3522.692000000461 10000000 scaling.html:77
3540.936999999758 10000000 scaling.html:77
3556.500999999116 10000000 scaling.html:77
3573.027999998885 10000000 scaling.html:77
3588.166999999885 10000000 scaling.html:77
3604.1129999994155 10000000 scaling.html:77
3620.100000000093 10000000 scaling.html:77
3636.743999999453 10000000 scaling.html:77
3657.086999999592 10000000 scaling.html:77
3673.8919999988866 10000000 scaling.html:77
3688.782999999603 10000000 scaling.html:77
3704.12000000033 10000000 scaling.html:77
3721.3209999990795 10000000 scaling.html:77
3739.0599999998813 10000000 scaling.html:77
3756.0229999999137 10000000 scaling.html:77
3772.5570000002335 10000000 scaling.html:77
3790.4949999992823 10000000 scaling.html:77
3807.7769999999873 10000000 scaling.html:77
3824.771999999939 10000000 scaling.html:77
3840.2569999998377 10000000 scaling.html:77
3854.1480000003503 10000000 scaling.html:77
3870.4649999999674 10000000 scaling.html:77
3887.1540000000095 10000000 scaling.html:77
3906.580999999278 10000000 scaling.html:77
3923.052000000098 10000000 scaling.html:77
3940.497999999934 10000000 scaling.html:77
3960.2130000002944 10000000 scaling.html:77
3994.8979999990115 10000000 scaling.html:77
4024.3109999992157 10000000 scaling.html:77
4041.6779999995924 10000000 scaling.html:77
4059.323999999833 10000000 scaling.html:77
4076.225999999224 10000000 scaling.html:77
4093.9679999992222 10000000 scaling.html:77
4109.83699999997 10000000 scaling.html:77
4126.694999999017 10000000 scaling.html:77
4143.690999999308 10000000 scaling.html:77
4159.702999999354 10000000 scaling.html:77
4176.465999998982 10000000 scaling.html:77
4194.073999999091 10000000 scaling.html:77
4224.298999999519 10000000 scaling.html:77
4240.915999998833 10000000 scaling.html:77
4258.3230000000185 10000000 scaling.html:77
4275.407999999516 10000000 scaling.html:77
4308.146999999735 10000000 scaling.html:77
4327.282999998715 10000000 scaling.html:77
4358.581000000413 10000000 scaling.html:77
4379.010999999082 10000000 scaling.html:77
4411.91599999911 10000000 scaling.html:77
4442.629999999554 10000000 scaling.html:77
4478.307999999743 10000000 scaling.html:77
4504.461999998966 10000000 scaling.html:77
4522.568000000319 10000000 scaling.html:77
4541.52299999987 10000000 scaling.html:77
4557.828999999401 10000000 scaling.html:77
4572.8629999994155 10000000 scaling.html:77
4589.464999999109 10000000 scaling.html:77
4606.669999999212 10000000 scaling.html:77
4623.950999999579 10000000 scaling.html:77
4640.349999999671 10000000 scaling.html:77
4654.768000000331 10000000 scaling.html:77
4670.650000000023 10000000 scaling.html:77
4688.844000000245 10000000 scaling.html:77
4706.124999998792 10000000 scaling.html:77
4722.390999999334 10000000 scaling.html:77
4739.558999999645 10000000 scaling.html:77
4755.850999999893 10000000 scaling.html:77
4772.643999998763 10000000 scaling.html:77
4789.421999999831 10000000 scaling.html:77
4805.911999999807 10000000 scaling.html:77
4822.5189999993745 10000000 scaling.html:77
4840.868999999657 10000000 scaling.html:77
4856.837999999698 10000000 scaling.html:77
4872.903999999835 10000000 scaling.html:77
4893.535999999585 10000000 scaling.html:77
4946.633999999904 10000000 scaling.html:77
4980.41799999919 10000000 scaling.html:77
5038.382999999158 10000000 scaling.html:77
5071.014999999534 10000000 scaling.html:77
5102.3239999994985 10000000 scaling.html:77
5132.260000000315 10000000 scaling.html:77
5162.390999999843 10000000 scaling.html:77
5208.06999999877 10000000 scaling.html:77
5221.840000000157 10000000 scaling.html:77
5240.380999999616 10000000 scaling.html:77
5257.724999999482 10000000 scaling.html:77
5275.399000000107 10000000 scaling.html:77
5293.620999998893 10000000 scaling.html:77
5310.256999999183 10000000 scaling.html:77
5327.527999999802 10000000 scaling.html:77
5346.426000000065 10000000 scaling.html:77
5392.11400000022 10000000 scaling.html:77
5411.917999999787 10000000 scaling.html:77
5439.446999998836 10000000 scaling.html:77
5458.348000000115 10000000 scaling.html:77
5473.791000000347 10000000 scaling.html:77
5488.89699999927 10000000 scaling.html:77
5505.606999999145 10000000 scaling.html:77
5522.0269999990705 10000000 scaling.html:77
5538.7379999992845 10000000 scaling.html:77
5554.80499999976 10000000 scaling.html:77
5573.930999998993 10000000 scaling.html:77
5587.154999999257 10000000 scaling.html:77
5605.874999999287 10000000 scaling.html:77
5620.780999999624 10000000 scaling.html:77
5637.840999999753 10000000 scaling.html:77
5654.499999998734 10000000 scaling.html:77
5671.016000000236 10000000 scaling.html:77
5689.672000000428 10000000 scaling.html:77
5706.640999998854 10000000 scaling.html:77
5722.427999999127 10000000 scaling.html:77
5739.362999998775 10000000 scaling.html:77
5755.946999999651 10000000 scaling.html:77
5772.670000000289 10000000 scaling.html:77
5790.150999999241 10000000 scaling.html:77
5806.522999999288 10000000 scaling.html:77
5823.269000000437 10000000 scaling.html:77
5839.640000000145 10000000 scaling.html:77
5856.422999999268 10000000 scaling.html:77
5873.261999999158 10000000 scaling.html:77
5890.13100000011 10000000 scaling.html:77
5906.498000000283 10000000 scaling.html:77
5923.419999999169 10000000 scaling.html:77
5940.055999999458 10000000 scaling.html:77
5956.6909999994095 10000000 scaling.html:77
5973.7999999997555 10000000 scaling.html:77
5990.22899999909 10000000 scaling.html:77
6007.346999998845 10000000 scaling.html:77
6025.091999999859 10000000 scaling.html:77
6045.911999999589 10000000 scaling.html:77
6075.6729999993695 10000000 scaling.html:77
6093.8569999998435 10000000 scaling.html:77
6110.893999999462 10000000 scaling.html:77
6127.787999999782 10000000 scaling.html:77
6160.202999999456 10000000 scaling.html:77
6177.797999998802 10000000 scaling.html:77
6227.523999999903 10000000 scaling.html:77
6278.978999998799 10000000 scaling.html:77
6312.480999999025 10000000 scaling.html:77
6362.25899999954 10000000 scaling.html:77
6416.870999999446 10000000 scaling.html:77
6537.068999999974 10000000 scaling.html:77
6593.203999998877 10000000 scaling.html:77
6607.2439999989 10000000 scaling.html:77
6624.033000000054 10000000 scaling.html:77
6639.162999999826 10000000 scaling.html:77
6656.772000000274 10000000 scaling.html:77
6673.761000000013 10000000 scaling.html:77
6690.227999999479 10000000 scaling.html:77
6706.764999998995 10000000 scaling.html:77
6724.37600000012 10000000 scaling.html:77
6740.802000000258 10000000 scaling.html:77
6759.571999999025 10000000 scaling.html:77
6776.300999999876 10000000 scaling.html:77
6797.372999999425 10000000 scaling.html:77
6826.252999999269 10000000 scaling.html:77
6854.938999998922 10000000 scaling.html:77
6873.185000000376 10000000 scaling.html:77
6891.281000000163 10000000 scaling.html:77
6907.549999999901 10000000 scaling.html:77
6923.553999999058 10000000 scaling.html:77
6940.615999999864 10000000 scaling.html:77
6956.207999999606 10000000 scaling.html:77
6973.539999999048 10000000 scaling.html:77
6990.477999999712 10000000 scaling.html:77
7008.112999999867 10000000 scaling.html:77
7026.667000000089 10000000 scaling.html:77
7062.706999999136 10000000 scaling.html:77
7094.105000000127 10000000 scaling.html:77
7126.6429999996035 10000000 scaling.html:77
7142.675999999483 10000000 scaling.html:77
7154.945999998745 10000000 scaling.html:77
7172.926999999618 10000000 scaling.html:77
7189.544999999271 10000000 scaling.html:77
7204.826999999568 10000000 scaling.html:77
7224.498999999923 10000000 scaling.html:77
7239.034000000174 10000000 scaling.html:77
7257.051999999021 10000000 scaling.html:77
7272.9010000002745 10000000 scaling.html:77
7291.213999998945 10000000 scaling.html:77
7309.669999998732 10000000 scaling.html:77
7326.439000000391 10000000 scaling.html:77
7342.924000000494 10000000 scaling.html:77
7359.425999999075 10000000 scaling.html:77
7376.071999999112 10000000 scaling.html:77
7389.443000000028 10000000 scaling.html:77
7404.824999999619 10000000 scaling.html:77
7421.489999998812 10000000 scaling.html:77
7437.853999999788 10000000 scaling.html:77
7458.285999999134 10000000 scaling.html:77
7475.226999998995 10000000 scaling.html:77
7492.137999999613 10000000 scaling.html:77
7508.664999999382 10000000 scaling.html:77
7525.23199999996 10000000 scaling.html:77
7541.832999999315 10000000 scaling.html:77
7558.525999998892 10000000 scaling.html:77
7574.366999999256 10000000 scaling.html:77
7590.645999998742 10000000 scaling.html:77
7608.28599999877 10000000 scaling.html:77
7628.2589999991615 10000000 scaling.html:77
7645.23299999928 10000000 scaling.html:77
7674.780999999712 10000000 scaling.html:77
7709.199999999328 10000000 scaling.html:77
7728.56800000045 10000000 scaling.html:77
7755.420999999842 10000000 scaling.html:77
7771.694999999454 10000000 scaling.html:77
7790.148000000045 10000000 scaling.html:77
7806.561999999758 10000000 scaling.html:77
7823.601000000053 10000000 scaling.html:77
7840.060999998968 10000000 scaling.html:77
7856.996999998955 10000000 scaling.html:77
7873.443000000407 10000000 scaling.html:77
7890.842999999222 10000000 scaling.html:77
7907.478999999512 10000000 scaling.html:77
7924.329999999827 10000000 scaling.html:77
7941.397999999026 10000000 scaling.html:77
7960.230999999112 10000000 scaling.html:77
7977.848000000449 10000000 scaling.html:77
8029.22099999887 10000000 scaling.html:77
8087.0709999999235 10000000 scaling.html:77
8121.19999999959 10000000 scaling.html:77
8151.739999999336 10000000 scaling.html:77
8179.795000000013 10000000 scaling.html:77
8234.172999998918 10000000 scaling.html:77
8262.383999999656 10000000 scaling.html:77
8305.752000000211 10000000 scaling.html:77
8324.150999998892 10000000 scaling.html:77
8348.206999999093 10000000 scaling.html:77
8375.769999998738 10000000 scaling.html:77
8393.692999999985 10000000 scaling.html:77
8411.07699999884 10000000 scaling.html:77
8429.425000000265 10000000 scaling.html:77
8459.940999999162 10000000 scaling.html:77
8475.978999998915 10000000 scaling.html:77
8493.929000000207 10000000 scaling.html:77
8512.917000000016 10000000 scaling.html:77
8539.2899999988 10000000 scaling.html:77
8555.22799999926 10000000 scaling.html:77
8572.414000000208 10000000 scaling.html:77
8589.91099999912 10000000 scaling.html:77
8605.857999998989 10000000 scaling.html:77
8623.556000000463 10000000 scaling.html:77
8640.513999998802 10000000 scaling.html:77
8660.32499999892 10000000 scaling.html:77
8675.864999999249 10000000 scaling.html:77
8692.827999999281 10000000 scaling.html:77
8709.145999999237 10000000 scaling.html:77
8724.661000000197 10000000 scaling.html:77
8740.80800000047 10000000 scaling.html:77
8754.939000000377 10000000 scaling.html:77
8773.207000000184 10000000 scaling.html:77
8792.255999998815 10000000 scaling.html:77
8805.924000000232 10000000 scaling.html:77
8823.381000000154 10000000 scaling.html:77
8841.693999998824 10000000 scaling.html:77
8858.774999998786 10000000 scaling.html:77
8879.366999999547 10000000 scaling.html:77
8908.736999999746 10000000 scaling.html:77
8927.478999999948 10000000 scaling.html:77
8979.197999999087 10000000 scaling.html:77
9032.837999999174 10000000 scaling.html:77
9068.001999999979 10000000 scaling.html:77
9103.613999999652 10000000 scaling.html:77
9136.405999999624 10000000 scaling.html:77
9159.045999998852 10000000 scaling.html:77
9174.364999998943 10000000 scaling.html:77
9191.93499999892 10000000 scaling.html:77
9209.623999999167 10000000 scaling.html:77
9227.224999998725 10000000 scaling.html:77
9240.741999999955 10000000 scaling.html:77
9255.497000000105 10000000 scaling.html:77
9271.810000000187 10000000 scaling.html:77
9288.495999999213 10000000 scaling.html:77
9305.033999999068 10000000 scaling.html:77
9321.554000000106 10000000 scaling.html:77
9338.438999999198 10000000 scaling.html:77
9355.058999999528 10000000 scaling.html:77
9373.179000000164 10000000 scaling.html:77
9390.072000000146 10000000 scaling.html:77
9410.792999999103 10000000 scaling.html:77
9431.343000000197 10000000 scaling.html:77
9459.520000000339 10000000 scaling.html:77
9479.30499999893 10000000 scaling.html:77
9510.498999999982 10000000 scaling.html:77
9542.656999999963 10000000 scaling.html:77
9561.025999999401 10000000 scaling.html:77
9580.06000000023 10000000 scaling.html:77
9605.443999998897 10000000 scaling.html:77
9622.368000000279 10000000 scaling.html:77
9641.096999999718 10000000 scaling.html:77
9657.8329999993 10000000 scaling.html:77
9674.768999999287 10000000 scaling.html:77
9691.272000000026 10000000 scaling.html:77
9706.570000000283 10000000 scaling.html:77
9723.49000000031 10000000 scaling.html:77
9741.282999999385 10000000 scaling.html:77
9757.703999999649 10000000 scaling.html:77
9776.083999999173 10000000 scaling.html:77
9791.80599999927 10000000 scaling.html:77
9811.287000000448 10000000 scaling.html:77
9829.099999999016 10000000 scaling.html:77
9859.409999999116 10000000 scaling.html:77
9880.128999999215 10000000 scaling.html:77
9910.085999999865 10000000 scaling.html:77
9930.084999999963 10000000 scaling.html:77
9955.606999999873 10000000 scaling.html:77
9971.88499999902 10000000 scaling.html:77
9990.35399999957 10000000 scaling.html:77
10008.630000000267 10000000 scaling.html:77
10025.062999999136 10000000 scaling.html:77
10041.487999998935 10000000 scaling.html:77
10058.763999999428 10000000 scaling.html:77
10074.646999999459 10000000 scaling.html:77
10091.667999999117 10000000 scaling.html:77
10112.724000000526 10000000 scaling.html:77
10144.479000000501 10000000 scaling.html:77
10194.547999999486 10000000 scaling.html:77
10244.68799999886 10000000 scaling.html:77
10295.575000000099 10000000 scaling.html:77
10328.067000000374 10000000 scaling.html:77
10357.786000000488 10000000 scaling.html:77
10373.30699999984 10000000 scaling.html:77
10390.590999999404 10000000 scaling.html:77
10408.572999998796 10000000 scaling.html:77
10427.518999998938 10000000 scaling.html:77
10442.038999999568 10000000 scaling.html:77
10457.586000000447 10000000 scaling.html:77
10482.162000000244 10000000 scaling.html:77
10505.404999999882 10000000 scaling.html:77
10522.075999999288 10000000 scaling.html:77
10543.579999999565 10000000 scaling.html:77
10557.675000000017 10000000 scaling.html:77
10573.553000000175 10000000 scaling.html:77
10593.356999999742 10000000 scaling.html:77
10627.091999998811 10000000 scaling.html:77
10642.979999998715 10000000 scaling.html:77
10659.351000000242 10000000 scaling.html:77
10677.636000000348 10000000 scaling.html:77
10695.394000000306 10000000 scaling.html:77
10726.832000000286 10000000 scaling.html:77
10743.6689999995 10000000 scaling.html:77
10759.855000000243 10000000 scaling.html:77
10776.18799999982 10000000 scaling.html:77
10792.830999998841 10000000 scaling.html:77
10808.943 10000000 scaling.html:77
10825.881999999183 10000000 scaling.html:77
10839.031999999861 10000000 scaling.html:77
10855.77799999919 10000000 scaling.html:77
10873.429999999644 10000000 scaling.html:77
10890.971999999238 10000000 scaling.html:77
10907.745000000432 10000000 scaling.html:77
10924.145999999382 10000000 scaling.html:77
10942.602999999508 10000000 scaling.html:77
10959.220999999161 10000000 scaling.html:77
10978.923999999097 10000000 scaling.html:77
11005.976000000373 10000000 scaling.html:77
11022.797999999966 10000000 scaling.html:77
11039.934000000358 10000000 scaling.html:77
11056.59999999989 10000000 scaling.html:77
11073.473000000376 10000000 scaling.html:77
11090.995000000476 10000000 scaling.html:77
11107.372000000396 10000000 scaling.html:77
11126.820999999836 10000000 scaling.html:77
11140.750999999 10000000 scaling.html:77
11159.571000000142 10000000 scaling.html:77
11174.799999998868 10000000 scaling.html:77
11195.013000000472 10000000 scaling.html:77
11211.025000000518 10000000 scaling.html:77
11227.51799999969 10000000 scaling.html:77
11244.133000000147 10000000 scaling.html:77
11260.35199999933 10000000 scaling.html:77
11278.347999999824 10000000 scaling.html:77
11293.523999998797 10000000 scaling.html:77
11307.738999999856 10000000 scaling.html:77
11325.629999999364 10000000 scaling.html:77
11341.33699999984 10000000 scaling.html:77
11357.79199999888 10000000 scaling.html:77
11374.483999999939 10000000 scaling.html:77
11391.19799999935 10000000 scaling.html:77
11408.02900000017 10000000 scaling.html:77
11424.93999999897 10000000 scaling.html:77
11444.378000000142 10000000 scaling.html:77
11459.97399999942 10000000 scaling.html:77
11483.065999998871 10000000 scaling.html:77
11518.0849999997 10000000 scaling.html:77
11544.894999999087 10000000 scaling.html:77
11578.776999998809 10000000 scaling.html:77
11611.885000000257 10000000 scaling.html:77
11655.989999999292 10000000 scaling.html:77
11672.644000000219 10000000 scaling.html:77
11695.003999999244 10000000 scaling.html:77
11728.084999998828 10000000 scaling.html:77
11746.596999999383 10000000 scaling.html:77
11778.779000000213 10000000 scaling.html:77
11819.360999999844 10000000 scaling.html:77
11849.319999999352 10000000 scaling.html:77
11898.858000000473 10000000 scaling.html:77
11948.598999999376 10000000 scaling.html:77
11997.552999999243 10000000 scaling.html:77
12047.07099999905 10000000 scaling.html:77
12081.324999999197 10000000 scaling.html:77
12108.310999999958 10000000 scaling.html:77
12123.115000000325 10000000 scaling.html:77
12148.935999999594 10000000 scaling.html:77
12179.24800000037 10000000 scaling.html:77
12196.610999999393 10000000 scaling.html:77
12225.736999998844 10000000 scaling.html:77
12242.365000000063 10000000 scaling.html:77
12255.654999999024 10000000 scaling.html:77
12272.219000000405 10000000 scaling.html:77
12289.144000000306 10000000 scaling.html:77
12307.340999999724 10000000 scaling.html:77
12323.64299999972 10000000 scaling.html:77
12343.039999999746 10000000 scaling.html:77
12359.239999999772 10000000 scaling.html:77
12374.603000000207 10000000 scaling.html:77
12391.733999998905 10000000 scaling.html:77
12411.067999999432 10000000 scaling.html:77
12443.170000000464 10000000 scaling.html:77
12463.449999999284 10000000 scaling.html:77
12494.384999999966 10000000 scaling.html:77
12527.863999999681 10000000 scaling.html:77
12542.702999999165 10000000 scaling.html:77
12582.553000000189 10000000 scaling.html:77
12626.513999999588 10000000 scaling.html:77
12639.890000000378 10000000 scaling.html:77
12656.713000000309 10000000 scaling.html:77
12674.04499999975 10000000 scaling.html:77
12691.552999998748 10000000 scaling.html:77
12707.674999999654 10000000 scaling.html:77
12725.157999999283 10000000 scaling.html:77
12741.76499999885 10000000 scaling.html:77
12757.92999999976 10000000 scaling.html:77
12774.086999999781 10000000 scaling.html:77
12792.167999999947 10000000 scaling.html:77
12810.209999999643 10000000 scaling.html:77
12829.044000000067 10000000 scaling.html:77
12861.61600000014 10000000 scaling.html:77
12892.195000000356 10000000 scaling.html:77
12925.61299999943 10000000 scaling.html:77
12944.913999999699 10000000 scaling.html:77
12967.038999999204 10000000 scaling.html:77
12994.015999998737 10000000 scaling.html:77
13016.869999999471 10000000 scaling.html:77
13043.655999999828 10000000 scaling.html:77
13063.677000000098 10000000 scaling.html:77
13097.513999999137 10000000 scaling.html:77
13127.506999999241 10000000 scaling.html:77
13156.667999999627 10000000 scaling.html:77
13181.891000000178 10000000 scaling.html:77
13212.140999999974 10000000 scaling.html:77
13241.044999998849 10000000 scaling.html:77
13258.318000000145 10000000 scaling.html:77
13273.28099999977 10000000 scaling.html:77
13290.431999999782 10000000 scaling.html:77
13309.626999998727 10000000 scaling.html:77
13327.597999999853 10000000 scaling.html:77
13356.411999999182 10000000 scaling.html:77
13372.755999998844 10000000 scaling.html:77
13389.408999999432 10000000 scaling.html:77
13424.500999999509 10000000 scaling.html:77
13438.818999999057 10000000 scaling.html:77
13457.20799999981 10000000 scaling.html:77
13475.441000000501 10000000 scaling.html:77
13491.417999999612 10000000 scaling.html:77
13507.292000000234 10000000 scaling.html:77
13522.94400000028 10000000 scaling.html:77
13541.425999999774 10000000 scaling.html:77
13555.754999999408 10000000 scaling.html:77
13573.607000000266 10000000 scaling.html:77
13590.4589999991 10000000 scaling.html:77
13609.26599999948 10000000 scaling.html:77
13625.158999999258 10000000 scaling.html:77
13641.647000000376 10000000 scaling.html:77
13658.09999999874 10000000 scaling.html:77
13674.724999998944 10000000 scaling.html:77
13693.782999998803 10000000 scaling.html:77
13709.689999999682 10000000 scaling.html:77
13726.3669999993 10000000 scaling.html:77
13743.261999999959 10000000 scaling.html:77
13760.365000000093 10000000 scaling.html:77
13779.37799999927 10000000 scaling.html:77
13806.862999999794 10000000 scaling.html:77
13822.81200000034 10000000 scaling.html:77
13840.190999999322 10000000 scaling.html:77
13857.270999998946 10000000 scaling.html:77
13874.049000000014 10000000 scaling.html:77
13891.160999999556 10000000 scaling.html:77
13907.314000000042 10000000 scaling.html:77
13925.01699999957 10000000 scaling.html:77
13940.96399999944 10000000 scaling.html:77
13959.144999998898 10000000 scaling.html:77
13978.713999998945 10000000 scaling.html:77
13996.530999998868 10000000 scaling.html:77
14028.668999999354 10000000 scaling.html:77
14056.459999999788 10000000 scaling.html:77
14072.652999999264 10000000 scaling.html:77
14093.736999999237 10000000 scaling.html:77
14111.472999999023 10000000 scaling.html:77
14133.432999999059 10000000 scaling.html:77
14166.662999999971 10000000 scaling.html:77
14191.983999999138 10000000 scaling.html:77
14214.6759999996 10000000 scaling.html:77
14257.21799999883 10000000 scaling.html:77
14274.725999999646 10000000 scaling.html:77
14294.455999999627 10000000 scaling.html:77
14315.958999999566 10000000 scaling.html:77
14360.402999998769 10000000 scaling.html:77
14379.469999999856 10000000 scaling.html:77
14427.318000000014 10000000 scaling.html:77
14451.154000000315 10000000 scaling.html:77
14481.866000000082 10000000 scaling.html:77
14528.720999998768 10000000 scaling.html:77
14562.246999999843 10000000 scaling.html:77
14606.885999999577 10000000 scaling.html:77
14623.003999999128 10000000 scaling.html:77
14642.31800000016 10000000 scaling.html:77
14659.481999999116 10000000 scaling.html:77
14676.642000000356 10000000 scaling.html:77
14693.414999999732 10000000 scaling.html:77
